Comment	Sentiment
Hey Marques, can you do an updated “The Ecosystem explained” I think a lot of viewers would appreciate a video not only for Apple side of the ecosystem but also Android, seeing as though a lot of new products are coming out in support for easy use for Androids. Love all your videos btw! 🖤	2
I can see that exoskeleton helping people with limited mobility in the future. It's a marvelous piece of tech. Thanks for giving us a glimpse of things to come!	2
the exoskeleton probably wouldn’t be affordable for everyone to use, and may have long term effects, but i think it would be amazing for rehabilitation and other medical related use!	2
I've got that Azeron keypad. HIGHLY recommend it for all kinds of applications where quickness is ideal, but especially for gaming. Highly highly. You can even find certain models on Amazon usually. I ordered mine from the factory, for the color scheme and one of the newer designs. (the one on this video is the original design, which I'm sure is still just as phenomenal, but my fingers twitch randomly sometimes, so having the buttons above the knuckle could have been a problem.	2
The game pad that you highlighted actually is already available. I am a right arm amputee and also a big gamer and was considering buying it but it’s over $200 US and you would still need a mouse. Also I have already become very proficient using a standard controller for gaming already and mostly mostly use an Xbox controller for my PC so I decided it wasn’t worth it. But it’s still a very good design in my opinion and I would love to see how it feels to use irl just not at that price point lol.	2
Cyborg game controller looks pretty neat. I am from from Latvia and that company makes pretty high end gaming gear (expensive too).	2
2:00 can you imagine being able to one day look out a window and determine what the weather is like? the future truly is here	1
I will forever appreciate this channel, you've helped me and my family a lot, your videos, advice, lessons and funny words are Inspirational and helpful to us. My husband and I have been able to minimal, conscious in spending, saving and investing wisely, I now earn every week. You're such a blessing to this generation, we all love you	2
Wow imagine having the ability to determine the weather simply by looking out the window, what a world we are living in.	1
Man, to think one day I might be able to own a dehumidifier and a battery. Wow.	2
Yes, the game pad is incredibly convenient, but incredibly expensive so seemingly lower quality production  than it's competitors, that being said I would sure love to have one.	2
"When someone tells a lie,
deep down they know this is wrong.
They have no compassion."	0
When you as an employee are fired from a company and the reasons they are giving you are “poor performance, or lack of culture fit”, trust me when I tell you the real reasons are not disclosed. Been there, done that. Companies lie, HR works for the company and also lies, and a corporation hierarchy matters. When you lawyer up is when they start taking you a bit more seriously.	0
Great daily blog!!!  You all do a great job picking the most relevant daily headline to cover.  Such a high level discussion in such a short clip.  I watch or listen every day!!	2
The market cycle still hasn't met its balance, we keep going round in circles while waiting for that huge blow out on a huge support but in the mean time we could always ignore the market ups and downs and stay fully invested. Big thanks to Lily Alice for helping me earn over 14 btc by implementing her method and following her guide.	2
All the musk haters who said he was doing this for laughs are salty rn	0
Thank you for this report, well done and very helpful.	2
Most tech companies let things like this slide all the time….	0
Karma hit Twitter hard 😂😂	0
Zoe could be replaced by Siri and these videos would be exactly the same	1
When it comes to a person journalist slander up and down when it’s a company you say they are allegations?	0
Fun Fact: even though the employees get $5,000 for an upgrade, it usually does not cover the cost of the things Linus breaks.	1
“Once you spend 5 to 10 grand on magic cards you kinda don’t wanna pay for them anymore” really hits home for me.	0
It's almost impressive how many LTT employees even with a $5k upgrade have the jankiest setups I have ever seen.	2
Just a note on the screw driver. Put some "extended" bits with it or a smaller precision screw driver in the set with it.  Its very common for some screws to be deep in a hole and having those small bits into hex end wont go in far enough down the hole to extract screw. I see this allot on Laptops, controllers that kinda thing. Sunk in screws suck.	0
"At this point I think that the whole point of labs was to fill it with more employees so that we never run out of Intel tech upgrades 

I will buy as many screwdrivers as it takes to pay their salaries plz just give me more Intel extreme tech upgrades"	1
LTT Extreme Tech Upgrades will never not be absolutely funny and (somewhat) informative :)	2
I think one of the things I love the most about these intel extreme upgrades is Linus learning and getting angry at his employees for everything about their lives.	2
This episode has me cracking up hard! Love the rabbit hole that Nick has gone down with the keyboard mods. Respect.	2
I love how even Linus doesnt want to fit all those hard drives in in a such a jank way. Im with you Linus, I'll do a lot to make things easier but thats a bit too far XD	2
I love his space. It's messy, full of things that he could throw away if he really went through it all, but it's a catalog of and container for life as he's living it rather than just a show piece.	2
After seeing the macro pad I was checking out their website and loved all their products. I've wanted a product like this for when I stream to make it easier, and this here is just what I need. It's a great product and I'd love it for my setup.	2
Very surprised with this month's list, considering how every single item in the list feels like it could go with my setup or just seems super cool to me. Usually there's one or two items that I don't think I'd personally find useful, but I am 100% adding all these items to my wishlist!	2
I absolutely loved the Hoto laser measuring tool. As an engineering student, I am constantly measuring objects and like using various rulers. I would love to own one of these Hoto laser measuring tools for sure! Also, this months list particularly caught my eye, as everything listed seems like something I would want to purchase in the near future.	2
So many great products on this list! These are all incredibly practical too, especially the macropad. The abililty to customize literally every aspect of it is killer.	2
The Hoto laser was a pretty good change of pace, loved it. Feels very complementary to the theme of office gadgets! Keep em coming! Ideas: specific under-desk drawers, and other more “furniture” alike stuff that will make your setup noice.	2
"TIMESTAMPS

0:40 Hoto Laser Measuring Tool

2:40 AXIS 16 Fan/Light

4:23 Mechanical PC Switch

6:20  Pikatea R26 Macropad

8:45 Biometric Drawer Lock"	1
Just discovered your channel and the series. Going to be watching your older ones today while working. That macro pad is really cool. That would definitely be something I'd pick up and use.	2
That macropad looks killer! Been looking for a segue into custom keyboards for a while and that seems like a great place to start. Looks like it would be incredibly useful for both work and personal applications too which is a huge plus. Would love to have one in the near future!	2
I’ve actually been looking for macro pads recently and you just upload the very thing I needed! I love that you can customize it to fit your aesthetic, truly a must have for any setup	2
That macropad looks so 🔥 love the customisation of it all!	2
"Yooo, long time no see!  Just so you're updated, I've spent the last week in North Carolina, and I've filmed no less than 3 BIG videos that are all dropping this July 🔥
For more Tech Fails: https://www.youtube.com/watch?v=IErvIekMD3U&list=PLflqtq8EOGAKyBKc12n4dPiIAex5n4NgC&index=1"	1
"Arun: ""This product killed over a hundred people""
Also Arun: ""7 out of 10"""	0
"Arun: ""This product destroyed the entirety of Earth""
Also Arun: ""6 out of 10 fail"""	0
Man, I seriously love this series and the fact that you buy these failed products, steps thing up a notch.	2
Great to see you including a wider variety of stuff in these videos beyond just electronic devices, especially the pharmaceutical industry. If you're going to include banned medications then the top of the list in your next video should be Thalidomide. What it did was absolutely tragic, it was banned decades ago yet people are still suffering and living with severe disabilities to this day. Thousands of families destroyed and lives lost too.	0
This is such a good video, Arun. The amount of research, locations, and editing that this video needed is enormous. Thank you for doing this 👌❤️	2
Arun looks so fit now, I'm glad to see him taking care of himself too	2
There was also another problem with the fit-bit, when some of the straps would irritate your skin and leave a rash and still the company hasn't dealt with it yet.	0
"10:35
This is a common misconception. While part of the reason was the battery being too thin, the main issue was a manufacturing defect in the corner of most of the batteries at launch, which was a tiny dent in the top (left?) corner. This would cause the battery to eventually short out, as the dent caused both terminals to eventually touch each other. Most people's phones were exploding while fast charging, which was likely due to the increased power going through the battery, and lithium-ion batteries do not take well to being shorted out like that.

Edit: Normally defects of that scale would be perfectly fine, and would never cause issues, but they made the battery too thin, meaning it shorted it out easier. Just wanted to clarify that."	0
I now know I like this guy. I at first thought I had some type of prejudicial dislike of him maybe because he was too smooth and that goes against my grain but I love this guy because he does seem to care about things and many of them seem not to be regarding how much money he can make off of a ad for a person it seems as his reviews are sincere and these seem not to have to do with what I've seen only from him which is technology I really love the fact that this guy cares about people's safety and he brings up some safety issues which people should be concerned about if they have children especially with the toys and the baby monitors yeah this guy is getting a big a+ from me.	2
"I'm hoping this video will blow you away!  SO much work has gone into it, and SO many people have been fed because of it 😂
To Check out the TINIEST Tech: https://youtu.be/syB1ezRvKpU"	2
"Arun: ok now it’s time for the mouse pad!
Also Arun: *pulls out a yoga mat*"	1
Yes, you definitely need to fill the lighter with fluid. They are shipped empty for safety reasons. The smoke you were getting was because you were burning up the dry wick.	1
"I really appreciate this Shaq episode and the effort that went into making it. normal looking  things scaled up seems much like mr.beast kinda thing. think u got inspired by him. 
i have seen the giant toblerone before in  'Sorted'. the incredible cooking channel has shown the chocolate bar in their occasion based pretentious product series. it cost may be 70 pounds.but what u showed is probably bigger than sorted one.it's actually  cool.
and it is my  favourite chocolate bar too."	2
Those earbuds are actually pretty cool. Decorate it somewhere good and it’d act like good speakers	2
i actually have a mousemat that came with my desk thats larger than the one you have, its specifically designed to cover the entire surface of the 55 inch desk since its a desk built for gaming	2
"Him: we’re gonna spend 10K on giant tech products in the next 4 mins.
Also him: *buys a 4.5kg chocolate bar*"	1
Wow! I never seen technology that big before!	2
"6:50
little did he know there was lots of those keyboards on amazon that
he could of got insted of doing that lol"	1
i have so much respect for you feeding the homeless with the cake!	2
If Gaiman decides to start a YouTube channel to talk about myths and history I would definitely watch that.	2
Neil Gaiman could read me my groceries list and I would still feel like he's reading us a story for the ages	1
I know this isn't entirely uncommon with authors, but I've always loved how much Neil Gaiman feels like a Neil Gaiman character.	2
You know it’s gonna be great when he says “unless it’s a furry Minotaur” and then specified that this is going to be great	2
He seems like the younger, nerdier, slightly crazy brother of Alan Rickman 😂	1
It's nice to see mr. Gaiman talk about Death as being kind. His friend (and occasional co-author) Terry Pratchett wrote about death in the same way.	2
I love hearing Neil speak and explain things. He’s such a character 😂	2
I have been in love with Mr. Gaiman for decades and I couldn't click on this video fast enough.  Major thanks to WIRED for this video and major thanks to Mr. Gaiman for doing this for all us fans who can't get enough of him.	2
"I want Neil Gaiman, Rick Riordan and Stephen Fry all in one room discussing myths and mythology.
That would be a colab of a century  for me."	1
I love how he sings his words. "Ragnarok essennntially beginnnnnnns with everything going wrong"	2
You can tell he's serious about his craft, but not obnoxious about it. The best you can hope for	2
Hes really respectful of people enjoying sushi differently.  Class act.	2
"""Nothing should look sad. It should look bright.""

Good to know when the aliens come down looking for human sashimi they won't be coming after me."	2
You can tell he smiles all the time. He just has a happy atmosphere.	2
I love how positive this guy is. Never says a bad word about anyone. Made me feel like I'm not stupid even when he's dispelling my wildly inaccurate preconceptions.	2
I met a sushi chef back in 1985 who had been living in the USA for thirty years at the time. He claimed to be the inventor of California roll. He said he developed it to warm customers to the concept of sushi. Sort of a beginner’s sushi.	1
"""(...) as long as people understand that this is not traditional
chefs have the creative freedom to do whatever they want.""
pitty so many prefer to gatekeep stuff and belittle others who merely do things differently
respect to Taka Sakaeda. what a lovely person"	2
A friend of mine chastised me for eating sushi with my hands, saying it's not finger food. It was nice to hear the chef say the literal opposite of that.	1
Sushi chef is answering the real questions	1
"I am so glad I got to see a sushi chef refer to sushi as finger food. 
I am tired of the snobs looking at me weird every time I decide to just pick up a piece and eat it."	2
Really appreciate you taking the time and effort of putting it out there. Look forward to watching more of your great content. In the past two years, assets like Gold 7%, Nasdaq 19%, and S&P 29% have all lagged behind the USD monetary inflation rate (M2 money supply is up 36%) while Bitcoin has appreciated 229% during the same period. <My stock portfolio over the last 2 years is massively down against my bitcoin using Thomas Fuller strategy. In my view Bitcoin has been one of the best holds during this uncertain market. My Bitcoin portfolio have been on a rise although the rates are capricious wiping out some of my profits i still have about 9.14' btc! worth of crypto assets. I can take a drop down to 20k and still be doing better than my stock portfolio. <I've stopped buying most stocks, I'm DCA'ing into Bitcoin, and I'm hoarding cash that will go entirely into Bitcoin if there's another good drop📊...	2
The record I'll love to break is becoming the first millionaire in my family history, I've read about people coming from the dirt to making over $2millions in few years, and I'd love to know how to build wealth and amass good profit against all odds.	2
Last week they said to sell it all. Now they say buy🤣😂 glad I never listen to these frauds	0
What's the best way to make money from crypto investing?	1
MY FINANCIAL GOAL IS TO BE MAKING AT LEAST UP TO $1,000,000 EVERY YEAR BY INVESTING HEAVILY BOTH IN CRYPTO AND STOCK. I NEED GUIDIANCE. please comment below....	1
Can definitely vouch for the Switch grip. I used to never play handheld mode because of how uncomfortable it was. Now I do it all the time with the grip!	2
Dude! that battery swap alone would sell me over the Sony H9, Steelseries hit it hard with that feature! I wish more peripherals had that ability!	2
It's a great month for tech with a lot of cool and reliable products. Love em all!	2
I gotta admit, that SteelSeries Headset is next level! Also the Switch grip being under $20 is a steal.	2
The Oivo grip is amazing! Have one for my V2 switch as well	2
The music in the background is just a classic for this channel! Love it!	2
Grover also lets you buy products if you keep renting every month until it reaches retail price. Realy like that laptop keep renting until it you've paid the equivalent of retail and its yours. Easy payment plan type vibes.	1
Yes, for your sponsor Grover. If you keep renting a product until you reach its retail price, you can keep it forever for a symbolic dollar. Or, if you fall in love with an item before that, you can also pay it off at any point. So the only issue I find with that is why must we have to pay retail for a refurbished  or used item?	1
Best part about the Novas is being able to use the switch with it since it has BT. I go from PC, play some ps5, then go off the grid with the switch all on one headset. It’s amazing.	2
When we moved to home working I got the Logitech MX Master 3, it’s been great as an all round mouse, I miss my setup when I have to go back i to the office lol. Although I could just take my mouse with me.	2
I love this series, the experts are not judgemental and very professional.	2
For those who are curious: Not only is it widely accepted that an asteroid wiped out the dinosaurs, but we also know exactly WHERE the asteroid landed: it's called the Chicxulub crater. It's located on the northern coast of the Yucatan Peninsula and has been carbon-dated to have formed in that time period, and it size of the crater certainly looks catastrophic enough.	0
Such innocence when he reads “godstiddies”. He is adorable.	2
I would absolutely love to attend a paleontology course that guy was running. His enthusiasm is infectious.	2
the way he factually states "the world is a sphere" makes you feel like he's heard even weirder statements before and this is just another misconception he corrects 😅	0
"""Since when were pterodactyls not dinosaurs?""

""Since ever"" That is probably one of the greatest answers"	2
Hearing this guy stay professional while reading the Username "Godstiddies" was the highlight of my day.	2
That was cool. I like that he said Jurassic Park was for entertainment not science. I often hear people complaining that things like Jurassic Park aren't scientifically accurate. Who cares. I watch that kind of stuff to be entertained. If I want to learn something I'll watch a documentary which I also do.	2
The fact that birds are technically dinosaurs is a fact that would have blown my mind as a kid. Which is why I try to bring it up with kids as often as I can! Growing up, Plesiosaurus was my favorite “dinosaur”, although it’s technically not a dinosaur. My other favorites are Maiasaura and Parasaurolophus	2
You can always tell when someone enjoys their job.  He is so enthusiastic and knowledgeable about dinosaurs.  What a great series.	2
The biggest problem is colleges charging outrages tuition fees, causing this to happen	0
So everyone who couldn’t afford college will have to pay for those who did……why not make college affordable in the first place?	0
Now we need to cap these institutions. No more predatory pricing!! Honestly these colleges/universities should be paying back people the interest as well. (those who have and have not paid off their loans, last 30 years included.	0
Today I learned “low income families” make up to 250k per year.	1
Regulate college tuition so that this doesn’t happen again please. Otherwise this will be pointless	0
My question is , if you are in public service for the 10 years, is the 120 qualifying payments still a requirement under this new announcement.	1
When colleges knew about this, watch them charge more tuition. Then you will know why college is expensive in the first place.	0
He needs to find a way to get schools to lower their tuition rates and quit trying to game a broken student loan system. This will just keep happening and its not going to stop idealistic young people from taking out massive debt on a useless degree. The schools need to be REGULATED. If they take govt funds, then they should be subject to immediate regulation.	0
The states deregulated tuition and fees so the colleges could charge more. Then, they used that money to hire more administrators and build more buildings. The students are not just paying for their education. They are also paying for all the things the colleges wanted, but the states did not want to give them money for. Nobody talks about that.	0
There is no such thing as loan cancellation, its merely a transfer... Do people not understand how this works?	0
Click here for the latest news on the 2022 midterm elections: https://youtube.com/playlist?list=PLEb3ThbkPrFazrrDSiT46cq4Ms6ATJwvI	1
I'm trying to hold onto hope and positivity for New York State, but every year it gets harder and harder!	0
Nadler shouldn't be allowed to drive much less wield power.	0
This is a good way to get rid of career politicians from one party by putting them both in the against each other meaning one of them will be gone at least	1
Funny how democrats always choose the old white man lol	0
A population of Mass Psychosis!	0
NY-of course dems did well	2
It never matter how win. The question is. Is the state is any better. Under either politicians. All politicians are very corrupt.	0
What is Charlie? Republican, Democrat, Independent, Conservative, Liberal, Socialist? He has been them all.	1
"NY Democrats never cease to amaze me…..picking the absolute worst representatives possible. 
Thanks
~Jim Eagle"	0
I feel for civilians that just want to live a peaceful normal life in Ukraine...	0
to be clear it's not alleged war crimes they have tried and convicted people for them already so yes war crimes are being committed in Ukraine just because you don't like saying it doesn't change that its actually happening to the people it affects.	0
"I whole heartedly agree with the guy from NATO who was saying that Europe and the US will pay a high price this winter for supporting Ukraine this winter, but not supporting them will cost us even more

The biggest threat to Ukraine right now is that the rest of us will lose interest and abandon them
Ukraine needs to get all their territory back or Russia is just going to eat them in bites and then they will move to the next nation that they want to add back to the Soviet Union"	0
"Happy Independence Day to Ukraine and glory! 
🇮🇸❤️🇺🇦
The reason why I support Ukraine, because I’m human and I support human rights and if Ukraine surrenders, there will be no more Ukraine and it won’t save lives. It will only end up in a brutal occupation like Bucha, irpin and Mariupol massacre. The main goal of Russia is that they want to destroy Ukraine as a nation, just like Rome destroyed Carthage. Russians don’t treat Ukrainians as people."	0
He thought it would take him 3 days to take over all of Ukraine. It's been 6 months, and he barely took a small part of the East and South - and even there, Ukraine from time to time take some sections back. Ukraine deserves most of the credit - they have proven themselves not just brave and tenacious, but also skilled, capable. The West deserves the rest of the credit. Putin actually managed to unite us...	1
"Putin is the greatest gift to NATO since the end of the cold war". Now thats funny!	2
