Comment,Sentiment
"I'm hoping this video will blow you away!  SO much work has gone into it, and SO many people have been fed because of it 😂
To Check out the TINIEST Tech: https://youtu.be/syB1ezRvKpU",2
"Arun: ok now it’s time for the mouse pad!
Also Arun: *pulls out a yoga mat*",1
"Yes, you definitely need to fill the lighter with fluid. They are shipped empty for safety reasons. The smoke you were getting was because you were burning up the dry wick.",1
"I really appreciate this Shaq episode and the effort that went into making it. normal looking  things scaled up seems much like mr.beast kinda thing. think u got inspired by him. 
i have seen the giant toblerone before in  'Sorted'. the incredible cooking channel has shown the chocolate bar in their occasion based pretentious product series. it cost may be 70 pounds.but what u showed is probably bigger than sorted one.it's actually  cool.
and it is my  favourite chocolate bar too.",2
Those earbuds are actually pretty cool. Decorate it somewhere good and it’d act like good speakers,2
"i actually have a mousemat that came with my desk thats larger than the one you have, its specifically designed to cover the entire surface of the 55 inch desk since its a desk built for gaming",2
"Him: we’re gonna spend 10K on giant tech products in the next 4 mins.
Also him: *buys a 4.5kg chocolate bar*",1
Wow! I never seen technology that big before!,2
"6:50
little did he know there was lots of those keyboards on amazon that
he could of got insted of doing that lol",1
i have so much respect for you feeding the homeless with the cake!,2
If Gaiman decides to start a YouTube channel to talk about myths and history I would definitely watch that.,2
Neil Gaiman could read me my groceries list and I would still feel like he's reading us a story for the ages,1
"I know this isn't entirely uncommon with authors, but I've always loved how much Neil Gaiman feels like a Neil Gaiman character.",2
You know it’s gonna be great when he says “unless it’s a furry Minotaur” and then specified that this is going to be great,2
"He seems like the younger, nerdier, slightly crazy brother of Alan Rickman 😂",1
It's nice to see mr. Gaiman talk about Death as being kind. His friend (and occasional co-author) Terry Pratchett wrote about death in the same way.,2
I love hearing Neil speak and explain things. He’s such a character 😂,2
I have been in love with Mr. Gaiman for decades and I couldn't click on this video fast enough.  Major thanks to WIRED for this video and major thanks to Mr. Gaiman for doing this for all us fans who can't get enough of him.,2
"I want Neil Gaiman, Rick Riordan and Stephen Fry all in one room discussing myths and mythology.
That would be a colab of a century  for me.",1
"I love how he sings his words. ""Ragnarok essennntially beginnnnnnns with everything going wrong""",2
"You can tell he's serious about his craft, but not obnoxious about it. The best you can hope for",2
Hes really respectful of people enjoying sushi differently.  Class act.,2
"""Nothing should look sad. It should look bright.""

Good to know when the aliens come down looking for human sashimi they won't be coming after me.",2
You can tell he smiles all the time. He just has a happy atmosphere.,2
I love how positive this guy is. Never says a bad word about anyone. Made me feel like I'm not stupid even when he's dispelling my wildly inaccurate preconceptions.,2
I met a sushi chef back in 1985 who had been living in the USA for thirty years at the time. He claimed to be the inventor of California roll. He said he developed it to warm customers to the concept of sushi. Sort of a beginner’s sushi.,1
"""(...) as long as people understand that this is not traditional
chefs have the creative freedom to do whatever they want.""
pitty so many prefer to gatekeep stuff and belittle others who merely do things differently
respect to Taka Sakaeda. what a lovely person",2
"A friend of mine chastised me for eating sushi with my hands, saying it's not finger food. It was nice to hear the chef say the literal opposite of that.",1
Sushi chef is answering the real questions,1
"I am so glad I got to see a sushi chef refer to sushi as finger food. 
I am tired of the snobs looking at me weird every time I decide to just pick up a piece and eat it.",2
"Really appreciate you taking the time and effort of putting it out there. Look forward to watching more of your great content. In the past two years, assets like Gold 7%, Nasdaq 19%, and S&P 29% have all lagged behind the USD monetary inflation rate (M2 money supply is up 36%) while Bitcoin has appreciated 229% during the same period. <My stock portfolio over the last 2 years is massively down against my bitcoin using Thomas Fuller strategy. In my view Bitcoin has been one of the best holds during this uncertain market. My Bitcoin portfolio have been on a rise although the rates are capricious wiping out some of my profits i still have about 9.14' btc! worth of crypto assets. I can take a drop down to 20k and still be doing better than my stock portfolio. <I've stopped buying most stocks, I'm DCA'ing into Bitcoin, and I'm hoarding cash that will go entirely into Bitcoin if there's another good drop📊...",2
"The record I'll love to break is becoming the first millionaire in my family history, I've read about people coming from the dirt to making over $2millions in few years, and I'd love to know how to build wealth and amass good profit against all odds.",2
Last week they said to sell it all. Now they say buy🤣😂 glad I never listen to these frauds,0
What's the best way to make money from crypto investing?,1
"MY FINANCIAL GOAL IS TO BE MAKING AT LEAST UP TO $1,000,000 EVERY YEAR BY INVESTING HEAVILY BOTH IN CRYPTO AND STOCK. I NEED GUIDIANCE. please comment below....",1
Can definitely vouch for the Switch grip. I used to never play handheld mode because of how uncomfortable it was. Now I do it all the time with the grip!,2
"Dude! that battery swap alone would sell me over the Sony H9, Steelseries hit it hard with that feature! I wish more peripherals had that ability!",2
It's a great month for tech with a lot of cool and reliable products. Love em all!,2
"I gotta admit, that SteelSeries Headset is next level! Also the Switch grip being under $20 is a steal.",2
The Oivo grip is amazing! Have one for my V2 switch as well,2
The music in the background is just a classic for this channel! Love it!,2
Grover also lets you buy products if you keep renting every month until it reaches retail price. Realy like that laptop keep renting until it you've paid the equivalent of retail and its yours. Easy payment plan type vibes.,1
"Yes, for your sponsor Grover. If you keep renting a product until you reach its retail price, you can keep it forever for a symbolic dollar. Or, if you fall in love with an item before that, you can also pay it off at any point. So the only issue I find with that is why must we have to pay retail for a refurbished  or used item?",1
"Best part about the Novas is being able to use the switch with it since it has BT. I go from PC, play some ps5, then go off the grid with the switch all on one headset. It’s amazing.",2
"When we moved to home working I got the Logitech MX Master 3, it’s been great as an all round mouse, I miss my setup when I have to go back i to the office lol. Although I could just take my mouse with me.",2
"I love this series, the experts are not judgemental and very professional.",2
"For those who are curious: Not only is it widely accepted that an asteroid wiped out the dinosaurs, but we also know exactly WHERE the asteroid landed: it's called the Chicxulub crater. It's located on the northern coast of the Yucatan Peninsula and has been carbon-dated to have formed in that time period, and it size of the crater certainly looks catastrophic enough.",0
Such innocence when he reads “godstiddies”. He is adorable.,2
I would absolutely love to attend a paleontology course that guy was running. His enthusiasm is infectious.,2
"the way he factually states ""the world is a sphere"" makes you feel like he's heard even weirder statements before and this is just another misconception he corrects 😅",0
"""Since when were pterodactyls not dinosaurs?""

""Since ever"" That is probably one of the greatest answers",2
"Hearing this guy stay professional while reading the Username ""Godstiddies"" was the highlight of my day.",2
That was cool. I like that he said Jurassic Park was for entertainment not science. I often hear people complaining that things like Jurassic Park aren't scientifically accurate. Who cares. I watch that kind of stuff to be entertained. If I want to learn something I'll watch a documentary which I also do.,2
"The fact that birds are technically dinosaurs is a fact that would have blown my mind as a kid. Which is why I try to bring it up with kids as often as I can! Growing up, Plesiosaurus was my favorite “dinosaur”, although it’s technically not a dinosaur. My other favorites are Maiasaura and Parasaurolophus",2
You can always tell when someone enjoys their job.  He is so enthusiastic and knowledgeable about dinosaurs.  What a great series.,2
"The biggest problem is colleges charging outrages tuition fees, causing this to happen",0
So everyone who couldn’t afford college will have to pay for those who did……why not make college affordable in the first place?,0
"Now we need to cap these institutions. No more predatory pricing!! Honestly these colleges/universities should be paying back people the interest as well. (those who have and have not paid off their loans, last 30 years included.",0
Today I learned “low income families” make up to 250k per year.,1
Regulate college tuition so that this doesn’t happen again please. Otherwise this will be pointless,0
"My question is , if you are in public service for the 10 years, is the 120 qualifying payments still a requirement under this new announcement.",1
"When colleges knew about this, watch them charge more tuition. Then you will know why college is expensive in the first place.",0
"He needs to find a way to get schools to lower their tuition rates and quit trying to game a broken student loan system. This will just keep happening and its not going to stop idealistic young people from taking out massive debt on a useless degree. The schools need to be REGULATED. If they take govt funds, then they should be subject to immediate regulation.",0
"The states deregulated tuition and fees so the colleges could charge more. Then, they used that money to hire more administrators and build more buildings. The students are not just paying for their education. They are also paying for all the things the colleges wanted, but the states did not want to give them money for. Nobody talks about that.",0
"There is no such thing as loan cancellation, its merely a transfer... Do people not understand how this works?",0
Click here for the latest news on the 2022 midterm elections: https://youtube.com/playlist?list=PLEb3ThbkPrFazrrDSiT46cq4Ms6ATJwvI,1
"I'm trying to hold onto hope and positivity for New York State, but every year it gets harder and harder!",0
Nadler shouldn't be allowed to drive much less wield power.,0
This is a good way to get rid of career politicians from one party by putting them both in the against each other meaning one of them will be gone at least,1
Funny how democrats always choose the old white man lol,0
A population of Mass Psychosis!,0
NY-of course dems did well,2
It never matter how win. The question is. Is the state is any better. Under either politicians. All politicians are very corrupt.,0
"What is Charlie? Republican, Democrat, Independent, Conservative, Liberal, Socialist? He has been them all.",1
"NY Democrats never cease to amaze me…..picking the absolute worst representatives possible. 
Thanks
~Jim Eagle",0
I feel for civilians that just want to live a peaceful normal life in Ukraine...,0
to be clear it's not alleged war crimes they have tried and convicted people for them already so yes war crimes are being committed in Ukraine just because you don't like saying it doesn't change that its actually happening to the people it affects.,0
"I whole heartedly agree with the guy from NATO who was saying that Europe and the US will pay a high price this winter for supporting Ukraine this winter, but not supporting them will cost us even more

The biggest threat to Ukraine right now is that the rest of us will lose interest and abandon them
Ukraine needs to get all their territory back or Russia is just going to eat them in bites and then they will move to the next nation that they want to add back to the Soviet Union",0
"Happy Independence Day to Ukraine and glory! 
🇮🇸❤️🇺🇦
The reason why I support Ukraine, because I’m human and I support human rights and if Ukraine surrenders, there will be no more Ukraine and it won’t save lives. It will only end up in a brutal occupation like Bucha, irpin and Mariupol massacre. The main goal of Russia is that they want to destroy Ukraine as a nation, just like Rome destroyed Carthage. Russians don’t treat Ukrainians as people.",0
"He thought it would take him 3 days to take over all of Ukraine. It's been 6 months, and he barely took a small part of the East and South - and even there, Ukraine from time to time take some sections back. Ukraine deserves most of the credit - they have proven themselves not just brave and tenacious, but also skilled, capable. The West deserves the rest of the credit. Putin actually managed to unite us...",1
"""Putin is the greatest gift to NATO since the end of the cold war"". Now thats funny!",2
Happy independence day Ukrainian people..,2
"What an excellent piece. Very good questions and thoughtful answers. Definitive predictions?  Of course not, events in war are hard to predict. Thank you for a very useful piece.",2
"THANK YOU ""VERY MUCH""
FOR YOUR ANALYTICAL COMMENTS
AND PREDICTIONS 
ON THE WAR IN THE UCRAINE ""AS SUCH"".

MORE VITAL WEAPONS SUPPLY /
NATO EXPANDING
WITH FINLAND AND SWEDEN TO FACE PUTIN'S
WAR AGRESSION AND THREATS
AND ""MORAL WORLDWIDE SUPPORT GROWING
FOR ""A DEMOCRATIC AND FREE UCRAINE""
AS IT CAN ""DAILY BE SEEN"".",2
"Something important to know, for all who are interested in history and/or support Ukraine: 

Rus’ ought not to be confused with “Russia”, which derives its name from the Rus’ but historically is a completely different state, which almost all its existence was at war with the Rus’. 

Just like the Holy Roman Empire was actually Germany, Russia is actually Muscovy, despite their best attempts to convince everybody otherwise. 

Its name “Russia"" received only in 1721, when Peter I passed a decree to change Tsardom of Muscovy’s name into the “Russian” Empire (“Russia” originates from Rosia, name used by the Greek Orthodox Clergy in regards to Kyivan Rus')
Under the reign of Cathrine II Muscovites where even punished for continuing to identify as Muscovites, and were forced to call themselves “Russian”. 

Lands that “Russia” claims were part of the original Rus’, but actually weren't, are Novgorod, Suzdal, and Ryazan, since in historical texts of XI-XII centuries they are mentioned as separate entities from Rus’. They can be considered parts of extended Rus’, although their culture was distinct from main Rus’.

In 1493 Moscow prince Ivan III appointed himself to be the Great Ruler of All Rus’. No other kings acknowledged that. From that point on Muscovy started to make false claims on Rus’ ownership.

“Russia” is an offshoot of Ukraine and not the other way round, despite what Soviet and “Russian” historians have been trying to say for years. Kiev was a developed cultured capital when Moscow was just another swamp village.




Germany used to call itself the Holy Roman Empire, that didn’t mean they became the Romans, and all of a sudden had a right to claim whole of Italy and its history, but yet, that’s exactly what “Russia” did in regards to Rus’-Ukraine, which is a horrible injustice!",1
"Do you remember what happens when we give unaccounted money and weapons to countries to fight proxy wars..??
We keep making the same mistakes over and over....",0
"“Victory is assured…if we receive $100,000,000,000 this time.”",2
"Notice how the guy calling in keeps saying ""we"" in regards to Ukraine. Weird.",0
"""The end of the Cold War brought an end to many of the proxy wars through which the two sides struggled to exert their influence""",1
Glory to our knights in shining armour. The sword and shield of democracy; Ukraine.,2
"Our government  should be held accountable  for the pointless expense  on this war. They already have genocidal  Turkey helping  them and they will still lose at the end. All this money could have gone to people..Government  took 6 months with vacations to send us measly  dimes during  covid,but billions they send at a whim",0
Armenia could have used that aid to fight against Azerbaijan during the 2020 Karabakh war.,1
"interesting news since Russia is advancing on every front right now.  Even Ukraine's own map shows that.  Sure wish these ""experts"" would actually tell the news for once",1
"I hate to say it but I don’t think the Ukrainians are going to be able to counter attack remember Ukraine uses 5,000 artillery shells a day Russia on the other hand is using 500,000 shells a day Russia has the most tanks in world there isn’t a shortage of there wasn’t a shortage then how come Luhansk has fallen ? Let’s not get ahold of ourselves",0
Saddakur incoming when he can’t deliver.  The sheer overconfidence they project as underdogs is off putting. Not in touch with reality.,0
Russia is being beaten at high-speed attrition warfare.  It is alarming how Russia is throwing away its best lives and equipment. 💛💙 Victory to Ukraine!  👊😎🤘,0
"always remember this ....you CANT operate an army without supply TRUCKS also FUEL trucks .....destroy or capture all russian trucks ....
1. are they armored ??? no 
2. do they have heavy weapons on them ??? no 
3. is a army truck driver a high skilled soldier ??? NO  
4. puncture truck tires or damage the engines!! .....",0
Happy Independence Day Ukrainians!!!,2
To be good at something you got to be doing it all the time. Why do you think the Americans are so good at war.,0
"THE WORLD NEEDS TO HELP CONGO GOVERNMENT FINANCIALLY TO SAVE ""SECOND LAST RAIN FOREST"" FROM BEING MINED.",1
"Happy Independence Day to Ukraine and glory! 
🇮🇸❤️🇺🇦
The reason why I support Ukraine, because I’m human and I support human rights and if Ukraine surrenders, there will be no more Ukraine and it won’t save lives. It will only end up in a brutal occupation like Bucha, irpin and Mariupol massacre. The main goal of Russia is that they want to destroy Ukraine as a nation, just like Rome destroyed Carthage. Russians don’t treat Ukrainians as people.",0
"As a former combat planner in Vietnam, I agree with General Hodges. Putin's 'attrition' strategy is not well thought out. Firstly, they don't have the right equipment, manpower or time. Ukraine has all of that except for 'equipment' in sufficient quantities. Over time, the West's resources will help Ukraine fill that gap.",0
"A decisive battle between civilization and savagery has begun. Even in the Second World War it was not like that. Because the two savages were on different sides of the front. It was an inter-German showdown: the Germano-Slavic ethnic  of the Deutschs against the Germano-Celtic French and the English, and the Russian savagery was either together with the savagery of the Deutschs or against them. Now the front line has clearly been drawn between civilization and savagery. I see the philosophical law of contradiction: civilization is definitely a positive phenomenon, but it is mixed with negativity in the form of shame and cowardice: civilization has hid behind Ukraine and is waiting for something unknown. The memory of civilization's victory in this war will be tainted with the memory of shame.",1
Europe is forever in debt for the bravery of Ukraine. Hopefully russia shall pay to rebuild Ukraina. Slava!,0
I wonder how many soldiers are now joining the resistance,1
Click here for the latest on the FBI’s Mar-a-Lago search: https://youtube.com/playlist?list=PLEb3ThbkPrFaMJ6InL5jKPTcpPxFDUL67,1
"Archives:  We want the material returned.   DT:  Here they are.  Archives:  Is that all?   DT: Umm, found more.  Here you go.   Archives:  Are you sure that is all?   DT's Lawyers:  Yup.    NARA:   Bob, there are TS/SCI material missing. Any Idea of their location?   Bob:  ????     NARA to FBI:  Go fetch the material from the Florida resort...   NOW!",1
I feel like I’m in a simulation at this point,0
National Archives are meant for historical purposes. To be referred to for future Generations. Any president that thinks that they can hold on to documents needs to have the respect of that policy.,1
"Even though Trump can barely read, Putin sure can and has read every page Trump handed him.",1
"I got 25 seconds in and already call bullsh*t. I paused the video to comment,  but started reading other comments. I was amazed because every comment shows disdain for our media, including CBS News. SMH. Caused me to forget my original and now meaningless thought.",0
I am so ready for the future. Together in Faith. Expose the documents! 8:18 🦋🌈✨👣💕🇺🇸,2
There was a care and custody record for all of the top secret documents I want to know when each and every single one of them was taken from wherever they were taken from but some taking on January 6th but I'm taking on January 3rd or some taking on January 13th when were they taken?,1
Did FBI agents also seize xerographic copies of top secret documents from the Mar-a-Lago abode?,1
Is he just hiding documents in doughnut boxes I'm so confused,0
Being a politician should not be a career choice. Term limits for everyone.,0
Seeing young kids behind him cheering is just insane,2
Term limit is desperately needed for both the House and the Senate.,1
Term Limits is a must ! Tired of these crooked cryptic politicians. RETIRE!!!,0
The voters get what they deserve.,1
"I love how new yorkers put pride over common sense as if there were anything to be proud of, they deserve exactly all the things are going through.",2
"Wow, you would think New Yorkers would learn.  Incredible.",2
What's shocking is how many people like this guy? Pretty disgusting.,0
He's more detached from the people he represents then any Representative in U'S' history.,0
Are they really that hard up for candidates in New York?,1
I knew he was saving this for the midterms.,1
"Biden: “Covid isn’t an emergency! Open the border!”
Also Biden: “the Covid emergency is going on so we must forgive student loans”",1
"All of this does nothing to correct the problem of high college tuition.  Schools will continue to leverage off government loans and at the same time, increase tuition to pay for their exorbitant pensions - the cycle continues.",0
i like the part where he said the dept of education will no longer allow predatory loans so this doesnt happen again!,1
I didn't realize up to 250K per family is consider low income?  People making way less than that will be paying for his forgiveness plan.  This administration is insane.,0
"Everyone knows money doesn't mean anything anymore, unless you have some the govt. can take.",0
I’ll believe it when I see my credit report,2
Can we do more to make College cheaper rather than give away government money to bloated universities?,1
"YES.  Perfect. I took out loans just in case he would cancel. I could have paid for school, but I invested it instead. Best decision.",2
"Brilliant analysis of the different things to watch for on the different time frames. Good to see everyone feels the same way when they lose money, everyone thinks they could do this or that with that money which is as good as gone, instead people refuse to seek help from professionals, Edward Joseph James set to be different and unique, I made about $470k already  from his day tradng, all i did was to copy his daily signals, am done having heart breaks hodling and trading myself lol.",1
"As far as the weather, this is absolutely crazy what is going on. My deepest thoughts and prayers are with everyone across the globe who is in a danger zone and experiencing such hardships.",0
Thoughts and prayers to all of USA in waters. Stay safe. From the typhoon belt in the Pacific Las Islas Filipinas.,2
"""I don't care how many cops there."" ""They are not going in to protect us."".....Soooo sad.",0
"It’s either floods, droughts or wildfires. Actually it’s all of them simultaneously. 20-30 years from now we might actually start to think seriously about reducing emissions, but I doubt it.",0
Thank you NBC more Americans get their news now from NBC then. Any  other source believe that😎🇺🇲💙,2
Love the Pilots to the Rescue story! Great job folks!!,2
Vermont is getting rain and thunder right now at 1:00 pm...Burlington VT.,1
"WE  NEED  TO    FOCUS  IN  PLANTING  TRILLIONS  OF  TREES
   IF  WE  WANT  TO  SURVIVE  AS  A  SPECIE.      WE  NEED  MORE  TREES  ,   MORE  AGRICULTURE  MORE  TECHNOLOGY  AND  MAINLY  LOVE  AND  PEACE  AMOUNT  US.
 YOU  HAVE  TO PLANT  A  TREE  DONT  WAIT  FOR THE GOVERMENT ,  MAKE SURE YOU PLANT  ONE.",1
32:52 The reaction from the host is priceless. Don't agree with some of these opinions.,1
"It's time we spend money on where it worths. Build a system that can direct flood water to drought areas (e.g., California, Las Vegas) or at least can store the water.",1
And if loans forgiven it has to include and reimburse those who’ve already paid their loans emperor Nero,1
"Biden: ""How much do you think we need to give them to secure their vote but leave some left over for future elections?""
Answer: $10K",1
Which means the taxpayers will have to foot the bill.,0
"Didn't Obama say ""Never underestimate Joe's ability to......"" well, you know the thing.",1
Going to be a lot of people upset when they realize what this does to the economy,0
"Biden: “Hey! I can help you lose 5 pounds in 5 second without exercise!”

*take out machete and cuts right arm off*

Biden: “There! You’re welcome! Dont forget to vote for me in November!”",2
So people who paid their debt off just as people who immigrated to USA legally are slapped in the face by people who cannot or will not pay their debt.,0
I knew he would do this just ahead of midterms,1
"""Forgiveness"" means the debt goes away, never to be seen nor heard of again.  This is robbing Peter to pay Paul.",0
This administration is starting to remind me of a time in history called the taxation without representation TAXES TAXES TAXES. (BIDEN AND HARRIS. ),0
*I like presidents who DON'T try to steal classified nuclear documents.*,1
That's so weird. He's been screaming he wanted transparency the whole time and now he doesn't want anybody to look at the documents he stole?,0
"First the documents weren’t there, then the documents were planted and now he wants to ban them. What a joke.",0
Simple as this: These documents do not belong to him and never did. Demanding they be returned when they shouldn’t have been in his home in the first place is ludicrous.,0
"How fast can the judge say ""motion denied"".",1
"Trump's a modern day obstructionist, especially about things and issues that can convict him.",0
Trump files motion.  Judge falls out of chair laughing.,1
"So, first he never had it. Then the cult cried “planted documents”. Now he did have it but thinks it’s his……….you can’t make this stuff up😆Indict indict indict and indict 🇺🇸",0
"*This video is not for children, it's shocking* ALLTIME.ML
Mr. Dunn - respect to you.",0
One asinine move after another from the Trump team concerning the search-and-seizure. I guess Trump didn't get the memo that he no longer has enablers in Congress or at the DOJ to bail him out.,0
How can reporting on this be so bad? The president has the authority to declassified documents not a single one of those documents is classified…. do better,0
"Only trump would call a search warrant ""Unwarranted""!!!",0
I love how they let Swalwell speak on this situation whenever he was sleeping with a Chinese spy 🤣,1
"“We are learning how many documents were allegedly took”……. Lol

Does anyone but me understand that past presidents have clearance for classified material? And are briefed on a regular basis…..",1
These people spending all this time and money to try to find dirt on Trump is getting old.,0
ALLEGEDLY.  They say this to avoid being  sued. Learn how words work.,0
If he was up to something he would have declassified them when he had the power. This is as stupid as the ones getting tickled about this raid.,0
They really just don't want him to rerun for presidency.....he's not in the club.,0
"According to your video title, the FBI took Trumps property.",1
"Here’s one for ya… if they were so important, and they did know about this since he left office… why wait 1 1/2 years to get the warrant? Especially in an election year?

::mind blown::

Stop being sheep",0
"Cosatu is trying to manipulate the people of south africa..CYRIL said ,before the prices rose,,,he said he discussed that with stake holders and labour unions,,why cosatu and saftu are marching now ,,does this means they are not satisfied with the cost of living or they want to see how many south africans reacts?",0
"Shluggishness to start the protest.
That could be a problem in our work environment as well.
Lets try to be more in time for work and work with greater vigour to make this a nicer country to live in.",0
If they were marching for change of government I could have joined. On this one even the so called ministers and or aspiring have joined. They can march trillion times a day no feedback.,1
Every year during the month of June and August they is a reason for people to lose jobs. These unions are getting paid for this disorder.,0
I thought foreigners are the ones earning below 🤣🤣🤣🤣🤣,0
They will just sign leave and get paid.,1
"But all of you are the same people that wanted a new south africa.... 
Why you complaining when you got a new south africa....",0
Nelspruit strike/shutdown in July was much better n radical,2
"When u are unhappy with the current situation, u don't further destroy what's left of the economy, but u can cut ties with the ANC and put your hat in the ring in 2024, it's as simple as that",0
🙄,0
"Amanda crosta enaltecendo a Globo , colocando a globo como a melhor do mundo . Ela não cansa de passar vergonha... Faça perguntas sobre governo",1
"Que bom  que falhou o microfone  🎤 da Amanda deveria deixar no mudo, seria um bom serviço  para meus ouvidos 👂.",1
presidente em mais um podcast vai estar no ironberg podcast do renato karine junto com o doutor Paulo muzy sexta feira,1
"Empresários, entrem com ação no STF, já com intuito de levar a organismos internacionais para pararem com este absurdo, de criar leis que não existem….",1
"A Amanta fala tanta asneira e viaja tanto, que nem o microfone aguentou!
O MICROFONE PARECIA QUE TINHA TOMADO LSD!3:08:01
😂🤪😂🤪😂🤪😂
E o fantástico motta falou do coroné tiro gomes ou da Amanta?
OLHA A CARA QUE ELA FICOU!😂😂😂👊🇧🇷👏🏻",1
"Não entendo porquê chamam o candidato Lula de ""presidente"". Ele é Ex presidente.",1
"Assim diz o SENHOR dos Exércitos: O filho honra o pai, e o servo, ao seu senhor. Se eu sou pai, onde está a minha honra? E, se eu sou senhor, onde está o respeito para comigo? Malaquias 1:6
Arrependa-se dos seus pecados. Receba a JESUS CRISTO como seu único e suficiente Senhor e Salvador. 
Em breve ELE virá!
JESUS te ama muito!",1
Violência política de gênero? Que p... é essa? Discrição contra homossexual. Essa deveria ser a acusação.,1
O nome disso é COVARDIA!,1
"Gente , porque pedem pra repetir o horario???? kkkk",1
"""We the people are the rightful masters of both Congress and the courts. not to overthrow the Constitution but to overthrow the men who pervert the Constitution"". -Abe Lincoln",1
“That’s my drug stash - Iam taking it with me.” Cops come and confiscate the stash. “Your honor i’d like you to tell the cops not to look at the stash the took - ok with you?” 😂😂😂 unbelievable 🤪,1
Did Trump say he was going to be the Law and Order president? maybe we misunderstood him he meant the lawsuit president,1
"Our legal system is broken. Loopholes exist that allow the wealthy to avoid the sort of jail time that would have been inflicted on someone who can't afford elite lawyer representation. I get sick of it, but I'm not sure what a challenge to the status quo would look like.",0
There is definitely more to this story. Like in June  the lawyer signed a document saying that was the last of the documents as well,1
"How long will we allow this clown to continue thses charade. It's embarrassing to the nation and democracy,  no one else would even come close to being tolerated",0
"""It is impossible to simply walk off with these documents and keep them.  In order  to do that, you have to purposely want to take them away.  I can't understand it.""  -  Mick Mulvaney",0
Wait but it was his fans that wanted them unveiled….,1
"First he wanted it out, now he don’t, so typical of him.",0
He better get more than a slap on the wrist.,1
Our greatest concern is that Biden remains in office for another five minutes.,0
"""WE DEFEATED THE WRONG ENEMY!"" Now they are destroying us from within",0
"If you still vote for Brandon after all this, you’re beyond trying to reason with.",0
I can see how much respect the Prime Minister has for the Fjb administration. He's right! This is madness!,1
We are very confident Biden will look into the situation as soon as he gets back from vacation...🌅,2
It is a shame that Ben has to go behind Joe and clean up his terrible policies,0
Do people remember when Joe the 10% big guy told Americans get ready for a dark winter! it'll be like you've never seen !,1
"IF YOU SAY ""THIS IS THE WORST CHOICE YOU CAN IMAGINE"" , ITS GUARANTEED THAT THAT'S EXACTLY WHAT THIS ADMINISTRATION WILL DO.",0
"“Leave them alone”, I absolutely agree. Another example of the Federal Government F ing things up.",0
"If it's a dangerous threat to Americans and a bad deal, you can be sure biden will agree to it.🤗",0
YES the airlines should pay for hotels food transportation from and to airports. Full refunds. They make billions on all if us and we get to sleep in the airports floors. 😡 Yes make them all responsible for their mess ups,0
Airlines need to STOP TAKING MONEY for services they CANNOT RENDER .,0
"Very glad AWP was requested to come help. Jared and Doug are a registered charity and rely on donations and support to help families for free. They take their efforts very seriously. Now after two years and 23 solved cases they offer training to local police, expanded to two teams with a dive master and training Ozark adventures to create a third.
Hope they stay safe and their dedication pays off to provide answers to the family.",2
My strength is with the family of the missing teen.,1
"“There’s no way to enter a serial number, and search for the owner.”
How are we ever supposed to stop gun violence with a stupid law like that?",0
"I was just one of the person's that asked for adventures with Purpose to come in and help. I have watched this team for a long while now. They are the very best !! I wish them safety and hope.
I'm praying this young lady is found soon. Best of luck to these men. If she is in the water , they will find her.",2
Sorry for the 16 year old! My child at 16 yrs. could not be out partying at 12 midnight. No way no how! Hate me now. Love me later!,0
"Just knowing that First Responders took pictures and shared them with friends would cause me major distress! Just because they weren't on social media doesn't mean the ""public"" didn't see them! I hope she wins big and they are forced into reprimanding the staff along with making policy changes!",0
Kudos to the Ukrainian Freedom Orchestra...it's quite refreshing to see this side of Ukraine... continue to fight with your instruments for your culture...we do appreciate every one of you.... stay strong.,2
"If you are watching this., I wish you the best with everything that you do, I wish you the best with everything you go through.  🙏🙏🙏",2
The Market has been pretty bad until today it decided to surge. Everybody was Practically Crying then. It kept dipping. That's what you get when you feel you can navigate the process on your own. Big thank to Hilder Ferguson. I'm not bothered with how bad the Market is because my assests are insured due to her advice and I still receive my profits,0
Not only on the wrong track but off the rails Chuck.,0
"Conveniently leaving out voters' opinions on the media, by far the worst of the institutions.",0
why would they be angry.   they voted for it.,0
"If you read Barbara Walter's How Civil Wars Start you would know that there are two issues that lead to violence - anocracy and factionalization. Democracies don't fight, nor do authoritarian states, it's the transition from one system to the other where the hazards are found - that's anoncracy. Factions in the book means when people sort themselves by ethnic or sectarian attributes, rather than policy preferences, and this sorting creeps into their entire lives. We've been on that course since the Tea Party started. The only cure is doubling down on democratic participation. The GOP is pointedly NOT doing that anywhere they've got their hands on the controls. We are being steered right for the ditch, so I'm glad at least one in five of us say that's the #1 problem we face.",0
Wage slavery during the apocalypse polls poorly.  Who would have guessed?,0
"21% making 💵
74% struggling",0
"Most Important Issue:  Too much money in politics.  

We desperately need campaign finance reform.",0
Spending billions on space when we have much to do here on earth,1
Do a poll to see who is responsible for all of this. One single man with only his own personal interest has done all of this.,0
पत्रकार को बहुत जल्दी पता चलता है कि ak47  कहाँ है जब झारखंड में आदिवासी मूल वासी अपनी हक अधिकार के लिए  1932 और स्थानीय नीति को लेकर आंदोलन कर रहे है ये सभी बातें मिडिया के कानों में नहीं आती अब झारखंड सांत है  तो अशांति फैलाना बंद करे जय झारखंड जोहार झारखंड,1
क्या RSS के पास इतना हथियार है उसको आपलोग छापेमारी क्यों नहीं करते है,1
Bihar me ba,1
