Comment,Sentiment
"Informative review, but the product itself is not impressive",1
"Install Raid for Free ✅ IOS/ANDROID/PC: https://clcr.me/hG0u2y and get a special starter pack 💥 Available only for the next 30 days
This is the BEST iPhone accessory in 2022 ➡ https://geni.us/i1OibaB
Like these Wallpapers? Download them here ➡ https://bit.ly/2WNc6Qw
iPhone 14 MagSafe Accessories ➡ https://geni.us/xYuw",2
Instant karma. Feel the pain of many ukrainian fathers who have lost their sons and daughters in Ukraine. This is much painful than being assassinated.,0
"Interesting news coverage and very informative, definitely things to know about.",2
"interesting news since Russia is advancing on every front right now.  Even Ukraine's own map shows that.  Sure wish these ""experts"" would actually tell the news for once",1
"Interesting note: Real wasabi is difficult to cultivate and package and ship. It also grows only in a specific riverbank environment, which makes real wasabi expensive and in low supply. When young, real wasabi is a bit sweet not spicy. The ""wasabi"" that comes with your sushi dinner in America, it is most often just horseradish with green food coloring. This green-dyed horseradish replacing actual wasabi is known in the food world as an ersatz or a replica food.",1
Is he just hiding documents in doughnut boxes I'm so confused,0
Isko short stream bolte hai to long kisko khate hai mayur bhai😂😂🤣♥️♥️,2
"Isme i5 12500h ya fir i7 12700h wale variants hone chahiye the, cooling system seems capable. But lenovo wale bhi chalak hain, agar isme ye cpus de dete to legion kaise bechte 🤣. Sab yahi kharidte even if the price is a little bit higher than normal. Legion to bhai bas ameeron ka laptop ban chuka hai 😂",1
"It hurt ha ? 
Now the father can feel the pain he likes to influenced.",0
It is a shame that Ben has to go behind Joe and clean up his terrible policies,0
IT IS INSANE !,2
It never matter how win. The question is. Is the state is any better. Under either politicians. All politicians are very corrupt.,0
It shows how deeply they are attached to their respective sport.,1
It Soo sad but interesting,0
"It still blows my mind that companies have entire teams deciding whether or not a flavor is going to appeal to the masses, and yet somehow Swedish Fish flavored Oreos were still greenlit.",0
"It was an okay video, but I wish it was more engaging",1
It would be interesting to see you review some more foreign language films.,1
It'll be epic if draugur compared with trophy truck than ramp buggy,2
"It'll never hit home, till it actually hits home, for some people...",0
"It’s 4 am and I need to get back to sleep, Thanks AGN!",2
"It’s a decent product for the price, but not outstanding",1
It's a great month for tech with a lot of cool and reliable products. Love em all!,2
It’s almost 4am and it’s a perfect time to learn how to make every sushi,2
It's almost impressive how many LTT employees even with a $5k upgrade have the jankiest setups I have ever seen.,2
"It’s always a blessing whenever they decide to play everybody’s favorite battle, another round of All Sports Golf!",2
"It’s an average product, nothing more",1
"It’s awesome, but what happens to the humans that used to do these jobs?",2
"it’s crazy how much Haaland can affect the game even with few touches, his runs are always pulling players and opening up space for city to play. Once they start getting used to him being there for tap ins too, it’s gonna be even scarier",0
"It’s crazy how nobody has mention how big Rodrigo been these past games, he is an amazing player before the prem and he is finally showing his potential that he had since his Valancia days.",2
It’s crazy how this is my most-anticipated game right now. I always wanted a more fleshed out version of Wii Sports and this looks to be it. Hopefully we get some of the resort sports added later on..,2
"It’s either floods, droughts or wildfires. Actually it’s all of them simultaneously. 20-30 years from now we might actually start to think seriously about reducing emissions, but I doubt it.",0
It's great to see Arsenal win the games they are supposed to win. Excited to see them against top 4 competition,2
It's i7 version is great once it comes around 80-82k price,2
It's just usual trimming of the fluff when excess liquidity is withdrawn. It's important to do it before you get to the down rounds.  That way VCs can decide which baby chicks to feed and which ones to shove out of the nest.,1
"It’s never easy to lose a child, nor is it easy to lose a sibling. Richard, Mary, and Theo- sending positive thoughts your way. RIP Henry.",1
It's nice to see mr. Gaiman talk about Death as being kind. His friend (and occasional co-author) Terry Pratchett wrote about death in the same way.,2
it's not always that you want an unlimited dataset in machine learning. Sometimes you want to limit your dataset. For example if you're trying to figure out if you're in a stock market recession or expansion you don't want to go over 2 years (+- months) of data because you'll end up in another cycle. Symmetry and Domain limits are important in machine learning. My point is sometimes too much data is a waste of time and resources,0
"It’s not even about the draw against the champions for me, it’s the way Howe has Newcastle playing, free, attractive, positive going forward football and no fear of great opposition. Wow. Genuinely love to see it.",2
It's not really a comparison. They both are very different vehicles.,1
It's outrageous that union organizers are excluded from the debt forgiveness program.  Sounds like something the Republicans and corporate Dems would have agreed to include in the bill.,0
It’s really unfortunate that the intended target was missed.,0
"It’s such a shame that the Gabriel Jesus goal was ruled offside :( he’s playing out of his skin at the moment and deserved that goal ,zinchenko played amazing today ,marteneli and Jesus are always a threat and xhaka has been playing well consistently under his new role and Ofc we gotta talk about saliba 😵‍💫🤩so young yet he plays like a veteran (special mention to Ben white who’s also been playing good at right back)",2
"it’s such a treat seeing spectacles like this, good for Rich Strike…even if this horse does not win anymore, Rich Strike is in the history books",2
"It's time we spend money on where it worths. Build a system that can direct flood water to drought areas (e.g., California, Las Vegas) or at least can store the water.",1
"It's tragic that someone loses their life like that... but don't forget that one violence is the cause of another violence. The young woman's father propagated violence, and now it came back to him with violence against his family..... use your brain, violence is always the worst option!",0
"its amazing how arsenal is finally playing so well they don't have to rely on running the game though saka. Saliba, Jesus, and Zinchenko are also such a fresh injection to this team",2
"its really great to see Canelo fight over the years and progress as a fighter. Enjoy him while you can fellas, boxing is in great hands.",2
"Its so crazy to me ive watched you all the way through middle school till college now, over six years and youve grown so much. Keep working big man.
""Reguardless of your age middle school, highschool, college-university we gotchu covered""",2
Iukikuik,1
Ivan Toney's Mitro celebration probably a lil awkward now,0
Jab baap se pala padta h tb bhagne k lia raste km pad jate😁😁😁😁😔😁😁😁😁,2
Jaesa tum bol rahe ho ayesa hi himmat bjp ke liya dikha do,1
James Dyson is actually giving really good advice here. A lot of these types of Q&A's give really generic advice.,2
"James Dyson: Makes legendary household appliances like vacums and hair dryers
Also James Dyson: Loves his cast aluminum pencil sharper. 

The little things in life.",2
"Jarmila Kratochvílová, who holds the current 800m world record of 1:53.28 set on 26 July 1983 in Munich, is definitely missing from the video. This record is the longest ever official world record in women's athletics. Also missing is Jan Železný - the current world record holder in javelin throw 98.48 m from Jena on 25 May 1996.",1
Jay had whole lotta energy on this video 🔥,2
"Je suis tranquillement en train de regarder une vod de MV sur Issac.
Et la paf une vidéo de M4f avec écrit DU SANG ET DES CRANES !!! Merci M4f de toujours me faire marrer.",1
Jenna Prandini’s leg was CRAZY!!! She passed one of the greatest ever sprinters and put the USA in the lead! Wow!,2
"John Oliver deserves an Oscar for his 'Can Dolphins love you?"" monologue",2
Join the 100K Giveaway: https://youtu.be/m-NXUSz034I,1
"Just a note on the screw driver. Put some ""extended"" bits with it or a smaller precision screw driver in the set with it.  Its very common for some screws to be deep in a hole and having those small bits into hex end wont go in far enough down the hole to extract screw. I see this allot on Laptops, controllers that kinda thing. Sunk in screws suck.",0
"Just a reminder: for older motherboards or cost-cut motherboards, if you have a CPU with iGPU or onboard graphics solution, even if you have a graphics card there is a good chance that it will default to the motherboard's graphics solution first and you will need to configure the BIOS to use the external graphics for pre-boot display. This has become less common, but is still important to remember.",1
Just discovered your channel and the series. Going to be watching your older ones today while working. That macro pad is really cool. That would definitely be something I'd pick up and use.,2
"Just for anyone who didn’t catch it, Luck didn’t quite lose 93 yards.",1
Just imagine the hype of this team if they had won their two other games,1
"Just in case  you didn't know, bedrock edition has a chance of not having a portal room. this makes it really hard for speedrunners to use bedrock because if they get to the strong hold in just 10 minutes, it might not even have a portal room...",0
"Just knowing that First Responders took pictures and shared them with friends would cause me major distress! Just because they weren't on social media doesn't mean the ""public"" didn't see them! I hope she wins big and they are forced into reprimanding the staff along with making policy changes!",0
Just saw Duplantis won the olympics.. he's definitely a legend.. making all those jumps to the gold medal & not a single fail.,2
"Just saying that ever since Cory shaved them eyebrows, he has been straight fire in battles.",2
"Just so you know, I'm from Brazil and this video saved me. Thank you. Finally the algorithm got the recommendation right!",2
"Just stumbled upon your channel after successfully ordering a PS5 yesterday through Sony Direct. The anticipation of it getting delivered made me want to watch some unboxings and reviews. I came across your channel and immediately clicked because we have the same last name which is neat haha. I actually really enjoyed your video. It’s informative, offers great insight, and very professional while maintaining a personal creative nuance. Thank you!",2
Karma hit Twitter hard 😂😂,0
"Keep it up tg 
Love the content",1
Keep up the great content! Really enjoy it when you play the long drive!,2
Keep uploading more videos like this it's amazing to know about u and about gandhinagar:D,2
"Kehrer was lucky the foul occurred on the line for a penalty, otherwise he's likely sent off for denying a goal-scoring opportunity outside of the penalty area.",1
"Kevin de bruyne is insane. 

Newcastle need to be taken seriously this season.",0
"Kevin De Bruyne, world class as usual. Haaland should've at least gotten on the scoresheet if Foden squared him in, but at least he got an assist. He can still find a way to contribute without goals.",2
"key learnings: 
1. *do your homework now, YES NOW*
2. *make yourself bored for a month (by getting rid of distracting things and entertainment like cellphone)*     
3. *focus on the most important things you need to do*
4. *minimize/avoid distractions*",1
Zach Hample eating it is classic! Hahahaha,2
Zaltan doing Martial Arts in football match and Ronaldo  jumps more than an average NBA player,1
"Zlatan doesn't score impossible goals.
Impossible goals score Zlatan.",1
Zoe could be replaced by Siri and these videos would be exactly the same,1
"О новый микс, кайф",1
"Хорошие фокусы,главное что веселые.молодцы!",1
"Хороший канал всегда его смотрю, видео всегда свежее подборка прикольная, информация актуальная поэтому смотрю его всегда и жду выхода нового видео на канале. Спасибо.",1
कोई भी विपक्षी नेता हो अथवा समर्थक जेहाद पर सर तन से जुदा के मामले पर एक लाइन मे मजम्मत करके हमे नफरती बताते नही थकते अरे भाई हम नफरत करने वाले लोग किसी का गाला नही काटते लेकिन मुनौवर फारूखी के खिलाफ एक शब्द नही लेकिन डी राजा के लिए बड़े बड़े बकवास करने वाले,1
क्या RSS के पास इतना हथियार है उसको आपलोग छापेमारी क्यों नहीं करते है,1
जय भवानी we support T raja singh,1
जो किताब मे लिखा है।वो भि नही बोलना चाहिए।क्या है यार -जितने भी ताकतवर देस है सबको सोचना चाहिए।ये बहुत गम्भीर हे।,1
पत्रकार को बहुत जल्दी पता चलता है कि ak47  कहाँ है जब झारखंड में आदिवासी मूल वासी अपनी हक अधिकार के लिए  1932 और स्थानीय नीति को लेकर आंदोलन कर रहे है ये सभी बातें मिडिया के कानों में नहीं आती अब झारखंड सांत है  तो अशांति फैलाना बंद करे जय झारखंड जोहार झारखंड,1
"बेबी चौहान,मुन्नवर फारूखी जब हमारे अराध्य का मजाक बनाया,तब तो चुप था।",1
ये कांग्रेस के नेता को जेल भेजो ये ना संविधान को मानते ना देश को मानते हैं मुसलमान,1
ये पहले भारत से बाहरी मझब मुस्लिम में कन्वर्ट होते और फिर हमारे घर भारत में भारत के मूल निवासी को हिंदुओं को ही आँख दिखाते 😡 नहीं चलेगा,1
"रशिद , शदाब पहले मुस्लिम में कन्वर्ट होते और फिर बाहरी मझब के चक्कर में हमारे ही घर में हमको ही आँख दिखाते 😡 नहीं चलेगा",1
"विवादित कैसे है? 
साबित करो
जो उस में लिखा 
उसको पढने मात्र से विवाद 
हो जाता है तो उस को मिटा दो  ?",1
हिंदुस्तान का  एक ही धर्म है सनातन जिनको दूसरा धर्म और संविधान पसंद है वह वहा जाकर रह सकते ही,1
আজকের ভিডিও টা ভালো হল মিরাজ ভাই।love you..❤️❤️❤️☺️☺️👍👍👍👍,2
"අනවශ්‍ය භාන්ඩ ආනයනය තහනම්  
කරපු එක ඉතා හොදයි. කෝටි ගානක  කොසු ඉදල්       
පනා ගෙනාව කියන්නෙ කවුද අවසර දුන්නෙ",1
අනිවාර්යයෙන් ම,1
අනෙ යකො සුපඩීසල් ගොවිතැනට නොව තොපෙ සුපගිබොග වාහන සදහා    තොපෙ ඉපදෙන හො ඉපදිලා ඉන දරුවන්ටත් එක්ක හෙන 7ගහනව යකො,1
අනේ පලයල්ල ජි එල් පිනක් දහමක් කරගන ඉදපන්,1
අනේ පොඩි උදව්වක් දෙන්න මට subscribe 150 ට යන්න උදව්වක් දෙන්න,1
අනේ යලුවේ මට උදව්වක් කරන්න මට ඉක්මනට subscribe 150 ගහන්ම පොඩි උදව්වක් දෙන්නකො ❤️❤️🥺🥺,2
අහිංසක  මිනිස්සු ට උපකාර  කරන  සියලු දෙනාටම,1
උටනම් අපල ඈ😂💔 හුකන නැකතකින් ඉපදිලා තියෙන්නෙ😂,1
කට හොද නැති උනාමත් ඔම වෙන්ව,1
ගජ මිතුරැ සංගමයට ජයක්.,1
ගජමිතුරැ සංගමයට සහනයක්.😡😡,0
චීනය සක්කිලී රටක් උන් බොර දියෙත් මාලූ බානෝ තව නය දිදී ✊,1
ත්‍රස්තවාදි ඉන්න රටකට විදේශීකය පැමිණිම ලකුනක්.😡,1
නොදැක්කා වගේ යන්න එපා 🥺මම බල කරන්නේ නැ 🥺ඔයාගේ හිත හොදනම් මගේ චැනල් එක SUBCRIBE  කරන්න 💔😥,1
"KHUYẾN MÃI TỚI 50% CÁC MẪU TAI NGHE CHUYÊN GAME CỰC RẺ, XEM NGAY:
- Tai Nghe BLUETOOTH Không Dây Chuyên Game: https://shope.ee/2VEARml6Y4
- Tai Nghe G10 Có Mic Rời Lọc Âm Giá Rẻ: https://shope.ee/9K4WGYBYZs
- Tai Nghe RP12 Siêu Rẻ Chuyên Game Free Fire: https://shope.ee/9K4WGZoPGT
- Tai Nghe X6 Nghe Nhạc Hay Chơi Game Đỉnh: https://shope.ee/9K4WGb1PM0
- Tai Nghe KT-02 Micro Chuyên Dụng Chơi Game: https://shope.ee/AJx3STWCHY
- Tai Nghe G-Pro Cổng Type-C Cao Cấp Chuyên Game: https://shope.ee/4zvX6hcUfT
- Quạt Tản Nhiệt Sò Lạnh MEMO DL05 Siêu Mát: https://shope.ee/AJxZMleRcm
- Quạt Tản Nhiệt Điện Thoại MEMO FL05 Giá Rẻ: https://shope.ee/6A80P9kINd",1
Kindly compare it with Asus tuf dash i5 12th gen 3050 2022,1
"Klu saham dan kripto crash atau harganya jatuh,saatnya beli pakai uang dingin kemudian sabar dan tunggu.itu saja",1
Komma bhaiya 🔥,2
"Kristen, you're like the only YouTuber I constantly watch! I feel like I connect with you in so many ways!",2
Kudos to the Ukrainian Freedom Orchestra...it's quite refreshing to see this side of Ukraine... continue to fight with your instruments for your culture...we do appreciate every one of you.... stay strong.,2
"Kukul kama mila adukaranna appo, munta posathwenna paribogikayo munge biththare kanna kiyana kiyana ganata, masa3,4,k warjane karama biththare welenawa hellenawa, athakota kohomada vikunanne, kikiliyonta  wada bithara danne mafiya karayone,",1
Kuya ash ganda po ng Youtubers mo po,1
Kuya Ash Laro Ka Po Ulit Naruto Shippuden Ultimate Ninja Storm 4 Progression Po Ni Sasuke,1
Kuya ash may bago update nanaman yung backroom morphs nandoon napo si simpsons,1
Kuya ash pede pa freind🥺,1
kuya asheru meron nanaman update sa backroms morps,1
"l honestly think that we , adults, are victims of bad parenting. What's worse is that we are repeating history on our offspring!",0
La miniature est trop stylé !,1
Làm tiếp tập 14 đi ah hay quá :)))) 🥰,2
Last week they said to sell it all. Now they say buy🤣😂 glad I never listen to these frauds,0
"Laughter defeats fear.
It would have made more sense in the remake if instead of bullying and insulting IT, they start laughing at how silly and not frightening the clown really is. Without any fear, IT gets weaker and weaker until it finally shrinks down to the bug it truly is.",0
Legend always op,1
"Lenovo always been crazy in the budget gaming laptop market. My first introduction to ""PC gaming"" was a 1080p lenovo with SLI 750m's. Was a killer deal too. Back when the 7 series was Nvidia's newest line. I remember looking up so many videos about its performance in games weeks before I got it. I haven't gotten anything Lenovo since as I build my own towers now and get much more premium laptops, but I will always appreciate and respect what Lenovo does.",2
Leon has done the uk proud. All the hurdles he’s had in his career. All the doubters and to silence everyone and beat the p4p number 1 was great to see 🏴󠁧󠁢󠁥󠁮󠁧󠁿,2
"Lester, you are the only news I listen to these days. It is such a relief to have one outlet to hear the current news REPORTED in a neutral factual way. Everywhere else there is no reporting, just drama and opinions about current events. Thank you, thank you, thank you!",2
Let us know your tech queries using #AskGCNTech 👇,1
"Let’s all appreciate the effort he makes in his videos just so we don’t miss anything and to *keep us happy* 
💙 💙",2
Let's not forget that Apple Pay in 2014 required a brand new iPhone in order to use it.  A significant portion of Apple's user base wasn't able to use it even if they wanted to.  As each successive iPhone incorporated the technology and older iPhones were replaced the number of people who could use the technology increased.,1
Let’s take the moment to appreciate how much effort he puts into his for us. Great job mate,2
Let's take the moment to appreciate how much effort he puts into the content for us ... ❤,2
Lets all admit it we are here because of Thumbnail!,1
Liked this video? Make sure to check out the Top 100 Sports Bloopers of the Decade -> https://youtu.be/6LtEO8lYc3k,2
"Linus, I'm an engineer and love the LMG content across all the channels.  Very much looking forward to more lab content and hope your engineering team will get more on camera time and hosting roles.",2
"Linus: ""This is not a table.""
Also Linus: Let's use this as a chair!",1
"Linus: *Gets on his employee's cases for all the stuff stolen from the office*
Also Linus: *Proudly talks about all the stuff stolen from work he's using in his upgraded setup*

Linus: ""Why are you using this monitor as a table?""
Also Linus: *Uses the monitor as a chair* 

This video was hilarious",2
Linus!!! Just turn the key lights  180 and bounce them off the walls. You’ll get a much softer glow and shadow and way more even lighting. It’s such a simple fix. I’m not sure where along the lines people got the idea to beam the lights directly at your face 😅,2
Linus!!! Just turn the key lights  180 and bounce them off the walls. You’ll get a much softer glow and shadow and way more even lighting. It’s such a simple fix. I’m not sure where along the lines people got the idea to beam the lights directly at your face 😅,2
"Liquid nitrogen never ends🤗
M4tech poli😎😎",2
Liquid nitrogen ഇതുവരെ തീർന്നില്ലേ മച്ചാനെ.......😂❤️,1
"Liverpool is such a disappointment, even scrubs like Man U can get the better of them. SMH.",0
"Liverpool just be handing out points to everyone out here, I guess that’s what they mean by you’ll never walk alone.",1
Liz Liz displays common sense and a desire to do the right thing.,2
"LMGs growth is honestly something to truly aspire for, this IS the content we want to watch. 

More technical, in depth, engineering oriented and science-based content will make us consumers much much more educated on these topics thus when picking a product not only will we pick the best choice but we'll know exactly why we picked it (which helps greatly with buyers remorse).",2
"Lol I’m 14 and I’m already trying to figure out how to raise my future kids correctly😂I just see a lot of my friends suffering because of their parents and I’m like “nope, not gonna be me”. I plan on collecting knowledge throughout my teenage years so when the time comes I’ll hopefully be a good mom.",1
"Long story short: keep the convo brief, simple, cool, calm and level headed. Only give one word answers than a full sentence. Don’t give them the benefit of the doubt. Be the bigger person and do yourself a favour and save yourself from that heartache. 

Trust me when I say this it works every time. Giving them a reason to whine and complain and talk about said drama only repeats itself if you give them the time and energy to do it. When they get less of that, well, the difficulty becomes easier to manage 🙃",1
"Lots of love from kerala ❤️❤️❤️
Ron bhai🌚❤️❤️❤️",2
Lots of profit negative tech startup companies with an over abundant of overpaid employees…..honestly who hasn’t seen this coming?,0
Love all your unique and fun video ideas Andrew and Justin! Keep up the phenomenal work 🙌,2
Love ash! Great team!,2
Love from bidar bhaiya,2
Love how  inspires generosity! Also I like that he sees normal people’s reactions all the time so that he never loses sight of what it means to not have money,2
"Love it, its so very nice",2
LOVE IT! I JUST COULD NOT STOP LAUGHING!,2
"Love it! Put 20 hours practice in it and have fun!
Thinking about my karate journey 2hrs×10weeks here I am feeling much more comfortable compared the stressful emotion at the middle.
Now the next learning is about C++ programming for a R5 module problem.

Love the idea of self-correction milestone.
And the dedication of 20 hours practice. 

My comment about the 20 hours is that it's just the practice time, it doesn't include 3 also very important things, the preparation time, the decomposing time, and the reflection time.",2
Love it💜💜,2
Love that he first mentioned crossing arms and looking away. I cross my arms often to relieve anxiety and I usually tend to look away when being explained something because I'm visually processing information they tell me.,1
"Love that Rashford didn’t make that first question about himself. Knowing he hadn’t any goal contributions in the prem in months he put the club first , class 🙌🏼👏🏼",2
Love the advice you give! This is something I need to do in my living room! Nice work!,2
Love the Pilots to the Rescue story! Great job folks!!,2
Love the start of this season so far. Arsenal need to keep their confidence up in order to take control over games and win them. COYG!,2
"Love the variety, but the Minneapolis Miracle in the 90’s while we got Regular season MLB in the top 20…. Cmon man.",2
Love the videos Gonth! ♥️,2
Love the Wormier keyboard! I have a full size keyboard and the compact option looks amazing and will be a better fit for my small desk.,2
Love these accessories. You always make great videos,2
Love those pocket operators. Never heard of them until this video and now I've done a ton of research on em lol. Would like to pick one up someday. Thanks for bringing this dope tech to our attention good sir!,2
"Love watching your videos, just waiting for that best accessories for Pixel 6 video",2
Love you bhai ❤️,2
Love you guys so much ❤️ please keep up the good work,2
Love your contents. Will definitely consider your tips in my room design journey! Thanks a bunch.,2
"Love your videos Kristen, so brilliantly put together and such a lot of fantastic tips. Thank you very much ☺️",2
Love your videos. I really hope one day you make a WORKSITE edc like for construction workers or electricians. Much love.,2
"Love your vids man,keep up the good work.",2
"Loved the “invisible” charger, would definitely contribute to keeping my clean.",2
Loved the season opener look back. As a kid who went the games with my Pops. He worked at BYU his entire career. 40 years+ always had season tickets. My Dad passed away last October with a long painful battle with cancer. With all the ugly evil things going on on the world. BYU football & Basketball was our time to just hangout and enjoy being together. Although my Dad was a little to crazy dealing with traffic and parking 😆😆,2
"Loved this as someone who previously studied to be an audiologist in the past. Also just love all of the ""expert answers"" videos on this channel. Thanks WIRED and Dr. Emily!",2
LOW AND DEVICE+LOW FRAME RATES +RECORDING LAG+ LESS VIEWS-BUT I HAVE FAITH IN MY SKILLS WILL ALSO RISE LIKE YOU! 🙁👑💫💫💫,2
LTT Extreme Tech Upgrades will never not be absolutely funny and (somewhat) informative :),2
Luis Diaz always showing great character and ready to sacrifice anything for this team 👏👏,2
"Luis Diaz has a big heart, sharp teeth, and an amazing attitude for Liverpool.  Sweetest of goals.",2
Mad respect to John Oliver and his team for not making us watch ads during the show. Major props.,2
"Maguire needs a standing ovation for staying out of this one! My God, a real captain's performance for sure.",2
"Make yourself a three-category priority list for the coming week: career, relationships, self and there should be 2-3 items in each category, small moments can have great power. you can use your bits of time for bits of joy. Even if we are busy we have time for what matters. (quoting her)",2
Man at 7:10 got crossed so bad he did a split. Hilarious.,0
"Man city playing so well so far, but I feel like some city players arent giving halland a chance. Give it some games and that will change!",1
"Man I love seeing old media predict the future correctly, they even showed the lack of joy all gamers have.",2
"Man the Grid Studios is my favorite tech. That is definitely something to get. I got it on my Christmas list this year. I like the remarkable until I see the price tag, that's the remarkable part they can get away with selling it for prices that rival apple products.",2
Man these all these trick shots are so dope. Wish I daily’s be like you guys in the future,2
"Man, don't you hate it when you get stuck on a deserted island, end up clapping a fish woman, only for the fish woman to suddenly choose to clap the only other guy on the island? I know I do.",0
"Man, I love how he went from a smartphone focused creator to just all inventions overall. This is incredible keep it up Arun 😃",2
"Man, I seriously love this series and the fact that you buy these failed products, steps thing up a notch.",2
"Man, OnePlus is in the wrong direction after Carl Pei left.
From *flagship killer* to *forgettable company*",0
"Man, to think one day I might be able to own a dehumidifier and a battery. Wow.",2
"Marques does a fantastic job highlighting the features of the Link. If you're looking for the next level of webcam look no further 😏 dope tech, dope video",2
Marques's reaction was genuine here. He was excited to know as what will come out of his bag next 🤪,2
Martinez is all of 6'4 in his 5'9 height.  A giant among giants,2
Masiha Mukhtar Ansari,1
"Massive thank you to everyone for checking out the video. I went back and forward on making it - whether it was ""too negative"" or not - but VERY reassuring to know it's not just me noticing these things, and wanting to talk about them. Cheers! - Scott",2
"Mau tanya, Web atau tool, mt4 atau broker exchange apa yg bisa untuk lihat chart analisa sprti mbak lengkap dgn indikatornya. Kl di exchange rata2 indikatornya ngk lengkap sprti MT4",1
May bagong update nanamn kuya ash sa backroom morphs,1
Maybe it's because I know she's an audiologist but she annunciates everything beautifully and speaks with an even sound level. Like she clearly works with the hearing impared to naturally say every sound in a word to be heard as easily as possible,2
"maybe we could build more water reservoirs on a smaller scale to gather this much needed water, just an idea",1
Me and my friend had a rap battle with this beat,1
Me han abierto mi comprensión y entendimiento gracias,1
"Me preparing for exams be like: 
10% of studying 
90% of watching how to study videos",1
"Me: pennywise if you wanna fight another clown then fight the joker
Pennywise: is it easy?
Me: no joker,s a stronger clown than you!!!!",1
"Me: That rice is soggy
Gordon: That right there is perfectly cooked rice
Me: That is perfectly cooked rice",1
"Men of culture. The thumbnail has met us again 
😂",1
Mepitaratawl.walinaperatata.hamadatama.athadanakanbalagainne.aperateharkka.aperataginithiyapu.ballo.eliyatadannakiyanauntha.hiredannaona.mehamuduruo.pawatamahanawela.munasurugalawannaona.munhamuduruo.ganuassarigriganodakin,1
"Merci beaucoup pour ce moment, moi et mon amis assis à côté de moi sommes très satisfaits du divertissement proposé dans cette vidéo! Bonne continuation dans vos compilation, j'apprécie énormément !",1
mes vasseaux se font déchirer à chaque fois que j'essai de m'etendre d'un coté avec valkia c'est affolant :o,1
Mewa ratin  gennath barida apita,1
Midnight Fight Express 💪🏻,1
Midnight fight express 🔥💯,1
Midnight fight express is looking so fun to play. 🤗,2
"Might not have world class quality, but they have world class commitment, pressing, and energy. Very fun and promising performance",2
Milner was all over the pitch this game. This man still has it,2
Miss karenge EK LEGEND KO THODE DINO KE LIYE,1
Miss tharine sir chandana thank you swarnawhine 💖❤👍🇦🇪🇱🇰,2
"Missing saleem ungli so much 
Do u miss him aswell",1
Mister kalo mister dapet 2jt subscriber mister mau ngapain??,1
Mister lanjutin dong stumble guys👍👍,2
Mitrovic heads it with accuracy and pace like a shot with his foot.,1
Mitrovic just sores up on headers.. it’s nearly unstoppable for smaller players,2
"MKBHD's Dad: What do we gift him? He's a tech blogger. He has every freaking piece of tech.

MKBHD's Mom: Let's get him a water bottle!",1
MLB needs more players like Bauer. He’s entertaining and makes watching the game fun,2
"Moi and Pervis and hopefully if Sarmiento picks his level up , I hope these three Ecuadorian men play together . They sure will do a high offensive playing style .",2
Mokakda.ratata.karapu.sewaya.rata.kewa.wensa.kara.ekada.karapu.sewaya.😁😁😁😁😁😁,2
"More than 2 years later, still waiting for the Second Annual All Sports Baseball Battle...",1
Most exciting game of football I’ve seen in a long time. It had EVERYTHING,2
Most games these days look mind blowing especially when you can remember when gaming pretty much first started with games like pong etc.,2
"Most Important Issue:  Too much money in politics.  

We desperately need campaign finance reform.",0
"Most of the items you recommend are pretty pricey for a student. I'm not a student myself anymore but if I were one, more budget alternatives would make this video a lot better!",1
Most tech companies let things like this slide all the time….,0
Mujhe esa  lag raha police se jayad aap ke dard ho rha he,1
Multi-player and single player trophies/achievements 100% should be separate as their own 100% completion lists,1
"Multiplayer trophies tied to the platinum will always, ALWAYS be the worst.",0
"Must admit, that new MX Master Mechanical keyboard looks and sounds great! Thinking of getting myself one of them now",2
"My 8-weeks Amazon FBA Mentoring for September Is Open Now! (It is limited spaces)

To secure and find all the info about the mentoring, click on the link below:

https://flv68stkve6.typeform.com/MentoringDetail

PS. Be aware of scammers using my name promoting crypto/stocks",1
My brain hurts and my decision to watch 20 of these at 1am is still not regreted,0
My Condolence To Richard And Family,2
My condolences to Richard and his family. He is a great journalist.,2
"my dad was a Drill Sargent in the Army, he had the ability to read people's behavior like this..it was unnerving to have him explain my behavior to me",0
"My doctor also told me that our ears are self-cleaning. But when I pressured her for some off-the-record advice, she finally conceded that if I really.. REALLY.. felt the need to clean inside my ear canal, I could go ahead and use my elbows. I just adore my doctor!",2
"My father who passed away in August 28th, 2021, taught me to do chores at home. Laundry, dishwashing, cooking, house cleaning, taking care of my younger brothers. Now my wife is so happy she married me because I do our own chores without complaining, Thanks Pops. Miss you.",2
My favorite cool tech gadget in this episode was definitely the audio interface as I am starting to get into the streaming world. Great episode and for the amazing content.,2
My favorite part of this tv (42'' is basically tv size) is the custom heatsink. I don't care too much about the size of the back of the monitor as long as it doesn't dim the brightness constantly.,2
"My favorite product was definitely the wireless desk charger. Hope I can finally win one of these. Love your videos Frank, keep up the great work!",2
"MY FINANCIAL GOAL IS TO BE MAKING AT LEAST UP TO $1,000,000 EVERY YEAR BY INVESTING HEAVILY BOTH IN CRYPTO AND STOCK. I NEED GUIDIANCE. please comment below....",1
My friends were there last night. FUCKING PROPS to those that called it in!,0
"My god, KDB is insane. His vision and passing skills are absolutely generational. Haven't seen anything like it since xavi and Sneijder",2
My heartfelt condolences to the  car,1
